,id,text
88,1505364757817311233,"RT @UAWeapons: #Ukraine: A Russian Orlan-10 recon drone crashed or was shot down, claimed to be in the vicinity of the village of #Moshchun…"
89,1505364757762789380,RT @sumlenny: This will be the worst idea for Belarusians to attack Ukraine. They will burn as bright as the Russians.
90,1505364757469184001,RT @FopianoJoy: Canada launches new temporary residence pathway to welcome those fleeing the war in Ukraine - https://t.co/fyV2O64WEx https…
91,1505364757099909121,RT @RWApodcast: So has anyone mentioned that Zelensky just banned all opposition parties in Ukraine through the National Security and Defen…
92,1505364757058142221,RT @spectatorindex: Ukraine's President says it may take Russia 'several generations' to recover from the losses that will be inflicted on…
93,1505364756949082121,"RT @PeteSouza: Hey Ronny, remember when you lied about Trump’s weight, height and who knows what else. And your cognitive test for him was…"
94,1505364756928024580,"RT @OccupyDemocrats: BREAKING NEWS: In a major loss for Putin, NATO announces that it is sending an air defense system to Ukraine in order…"
95,1505364756609306626,"RT @Peintre: Mariupol residents forced to go to Russia against their will, city council says. They were taken to camps and then sent to rem…"
96,1505364756529487879,"RT @mrsorokaa: Those who argue that Ukraine should give up its desire to join NATO don’t  understand Ukraine. At all.

It’s not about NATO,…"
97,1505364756365946882,"RT @caitoz: Yes it's a proxy war, yes Kyiv is a puppet regime, no Ukraine does not have independent ""agency"" in any meaningful way. These f…"
98,1505364756240211969,@48thAve @KyivIndependent Disgusting TRAITOR.  Go to Ukraine then permanently move to Russia.  Putin lover
99,1505364755418124291,"RT @Atsederedae: The whole world stands with #Ukraine only. what about the people of #Tigray and the #500DaysOfTigrayGenocide 
#UkraineRuss…"
